q_id,corr_opt,diff_lev,top_id,chap_id
4059,['3'],15,3985,361
4060,['4'],25,4185,385
4061,['4'],1,4146,373
4062,['3'],12,4171,380
4063,['1'],25,4196,383
4064,['3'],15,3989,361
4065,['1'],13,3983,361
4066,['4'],11,4231,388
4067,['4'],12,4183,385
4068,['3'],4,4482,605
4069,['3'],1,4564,619
4070,['2'],1,4482,605
4071,['2'],10,4543,614
4072,['4'],1,4484,606
4073,['3'],13,4482,605
4074,['3'],13,4370,589
4075,['1'],10,4377,625
4076,['1'],13,4370,589
4077,['2'],1,4377,625
4078,['1'],13,4377,625
4079,['1'],22,4372,589
4080,['4'],13,4399,591
4081,['4'],4,4390,591
4082,['1'],1,4340,624
4083,['1'],4,4387,626
4084,['4'],10,4403,592
4085,['2'],1,4412,594
4086,['3'],4,4437,597
4087,['3'],4,4405,593
4088,['4'],4,4416,594
4089,['3'],13,4430,596
4090,['3'],1,4484,606
4091,['2'],1,4482,605
4092,['2'],13,4403,592
4093,['2'],1,4484,606
4094,['3'],4,4347,587
4095,['2'],1,4486,606
4096,['1'],13,4503,609
4097,['3'],13,4526,611
4098,['2'],2,4502,609
4099,['4'],1,4523,611
4100,['3'],4,4526,611
4101,['3'],1,4548,616
4102,['2'],1,4538,614
4103,['2'],1,4545,615
4104,['1'],1,4340,624
4105,['1'],22,4545,615
4106,['2'],10,4340,624
4107,['2'],1,4561,618
4108,['2'],1,4556,618
4109,['4'],4,4564,619
4110,['2'],13,4570,620
4111,['4'],1,4563,619
4113,['4'],4,4361,588
4114,['1'],4,4361,588
4115,['2'],15,4361,588
4116,['3'],25,4466,602
4117,['4'],13,4381,590
4118,['3'],13,4387,626
4119,['2'],4,4392,591
4120,['2'],4,4399,591
4122,['2'],1,4478,604
4123,['3'],10,4469,602
4124,['4'],16,4468,602
4125,['1'],4,4477,604
4126,['4'],4,4478,604
4127,['3'],4,4490,607
4128,['2'],1,4491,607
4129,['2'],1,4493,607
4130,['1'],1,4496,608
4131,['3'],1,4495,608
4132,['3'],4,4499,608
4133,['4'],13,4502,609
4134,['3'],25,4507,609
4135,['3'],1,4507,609
4136,['1'],22,4515,610
4137,['2'],13,4521,611
4138,['3'],13,4522,611
4139,['1'],4,4529,612
4140,['2'],25,4530,612
4141,['4'],1,4535,613
4142,['1'],13,4540,614
4143,['4'],11,4554,617
4144,['1'],13,4557,618
4145,['2'],10,4554,617
4146,['1'],10,4570,620
4147,['2'],1,4565,620
4149,['4'],13,3816,326
4151,['4'],14,3855,334
4152,['1'],13,3853,334
4153,['3'],22,3870,337
4155,['1'],14,3876,339
4157,['3'],23,3954,359
4158,['2'],1,3927,351
4159,['3'],23,3926,351
4161,['2'],11,3937,356
4163,['3'],12,3890,343
4164,['4'],9,3887,342
4165,['2'],12,3898,344
4166,['2'],12,3897,344
4167,['3'],12,3901,345
4169,['4'],26,3909,347
4170,['1'],15,4226,382
4171,['4'],12,4223,382
4172,['3'],15,4193,383
4173,['4'],15,4275,391
4174,['3'],7,4189,385
4175,['1'],11,4164,380
4176,['1'],15,4164,380
4177,['3'],12,4260,389
4178,['2'],11,4184,385
4179,['4'],9,4260,389
4180,['2'],15,4270,391
4181,['4'],15,4209,384
4182,['2'],9,4181,386
4183,['1'],15,3977,360
4184,['1'],4,4170,380
4186,['2'],7,3975,360
4187,['3'],12,3985,361
4188,['1'],13,4044,368
4189,['3'],4,4017,362
4190,['3'],10,4113,379
4191,['3'],12,4031,367
4192,['2'],10,4031,367
4193,['2'],10,4025,366
4194,['2'],10,4030,367
4195,['2'],10,4027,366
4196,['1'],10,4032,367
4197,['3'],10,4154,377
4198,['3'],12,4157,378
4199,['4'],26,3966,365
4200,['1'],13,4098,371
4201,['2'],13,4124,374
4202,['3'],13,4123,374
4203,['2'],4,4066,372
4204,['4'],10,4339,624
4205,['1'],1,4491,607
4206,['3'],22,4429,596
4207,['2'],13,4575,590
4208,['1'],13,4345,624
4209,['3'],1,4553,617
4210,['2'],1,4374,625
4211,['4'],1,4400,592
4212,['2'],1,4564,619
4213,['1'],1,4500,609
4214,['1'],13,4478,604
4215,['3'],1,4367,589
4216,['4'],13,4478,604
4217,['3'],10,4386,626
4218,['1'],25,4399,591
4219,['1'],10,4442,598
4220,['1'],19,4387,626
4221,['1'],1,4356,588
4222,['1'],10,4374,625
4223,['3'],25,4468,602
4224,['2'],1,4507,609
4225,['2'],22,4436,597
4226,['3'],1,4484,606
4227,['2'],1,4575,590
4228,['1'],10,4392,591
4229,['2'],10,4531,612
4230,['1'],1,4540,614
4231,['4'],10,4417,595
4233,['3'],1,4345,624
4234,['4'],10,4546,615
4235,['1'],1,4347,587
4236,['4'],10,4437,597
4237,['4'],10,4403,592
4238,['1'],1,4499,608
4239,['1'],1,4564,619
4240,['1'],1,4406,593
4241,['2'],10,4347,587
4242,['4'],10,4549,616
4243,['2'],4,4476,603
4244,['2'],22,4467,602
4245,['2'],1,4372,589
4246,['2'],1,4484,606
4247,['4'],13,4512,610
4248,['1'],1,4563,619
4249,['4'],19,4507,609
4251,['4'],10,4447,599
4252,['2'],10,4545,615
4253,['2'],1,4571,620
4254,['1'],4,4342,624
4255,['4'],1,4565,620
4256,['3'],1,4356,588
4257,['1'],15,4370,589
4258,['1'],13,4371,589
4259,['1'],13,4517,610
4260,['2'],1,4537,613
4261,['2'],13,4478,604
4262,['1'],13,4466,602
4263,['1'],1,4358,588
4264,['2'],10,4486,606
4265,['4'],1,4412,594
4266,['4'],4,4484,606
4267,['4'],1,4345,624
4268,['4'],13,4474,603
4269,['1'],1,4365,588
4270,['3'],1,4519,610
4271,['4'],1,4340,624
4272,['4'],14,4558,618
4273,"['1', '4']",13,4522,611
4274,['1'],22,4437,597
4275,['3'],1,4486,606
4276,['3'],4,4400,592
4277,['2'],1,4509,610
4278,['2'],14,4526,611
4279,['4'],1,4496,608
4280,['3'],10,4348,587
4281,['3'],10,4347,587
4282,['4'],10,4512,610
4283,['1'],1,4496,608
4284,['2'],10,4352,587
4285,['1'],1,4488,607
4286,['3'],10,4473,603
4287,['2'],25,4493,607
4288,['3'],13,4441,598
4289,['1'],26,4386,626
4290,['4'],26,4450,600
4292,['2'],12,3937,356
4293,['3'],12,3865,336
4296,['1'],9,3871,337
4297,['2'],4,3871,337
4298,['1'],12,3943,358
4299,['2'],12,3904,346
4300,['4'],12,3898,344
4302,['3'],7,3928,351
4304,['2'],9,3883,341
4305,['2'],1,3881,341
4306,['3'],12,3845,332
4307,['2'],12,3858,335
4310,['2'],12,3922,351
4311,['3'],9,3863,335
4312,['3'],12,3873,338
4313,['2'],25,4407,593
4314,['3'],13,4342,624
4315,['2'],26,4386,626
4316,['4'],26,4453,600
4317,['3'],16,4558,618
4318,['3'],10,4552,617
4319,['2'],22,4422,595
4320,['3'],13,4370,589
4321,['2'],1,4561,618
4322,['2'],22,4476,603
4323,['4'],22,4342,624
4324,['3'],1,4387,626
4325,['2'],22,4554,617
4326,['2'],26,4507,609
4327,['3'],25,4492,607
4328,['1'],4,4387,626
4329,['4'],10,4340,624
4330,['2'],1,4503,609
4331,['1'],1,4390,591
4332,['3'],1,4440,598
4333,['1'],10,4387,626
4334,['2'],10,4341,624
4335,['1'],13,4545,615
4336,['2'],10,4484,606
4337,['3'],13,4486,606
4338,['4'],1,4563,619
4339,['3'],4,4356,588
4340,['3'],13,4441,598
4341,['1'],4,4566,620
4342,['3'],13,4575,590
4344,['3'],13,4403,592
4345,['1'],1,4545,615
4346,['2'],22,4416,594
4347,['3'],13,4530,612
4348,['3'],25,4381,590
4349,['1'],25,4484,606
4350,['2'],1,4570,620
4351,['4'],10,4486,606
4352,['3'],13,4370,589
4353,['4'],25,4467,602
4354,['3'],4,4535,613
4355,['2'],10,4420,595
4356,['2'],13,4345,624
4357,['1'],10,4504,609
4358,['1'],25,4460,601
4359,['2'],25,4437,597
4360,['2'],22,4491,607
4361,['3'],13,4355,588
4362,['3'],22,4478,604
4363,['4'],13,4341,624
4364,['4'],13,4534,613
4365,['3'],13,4499,608
4366,['1'],13,4365,588
4367,['3'],1,4386,626
4368,['1'],13,4530,612
4369,['3'],13,4490,607
4370,['1'],13,4492,607
4371,['3'],13,4501,609
4372,['1'],13,4487,606
4373,['4'],13,4484,606
4374,['1'],13,4502,609
4375,['4'],13,4392,591
4376,['2'],13,4342,624
4377,['3'],13,4522,611
4378,['3'],13,4483,606
4379,['2'],13,4566,620
4380,['3'],25,4473,603
4381,['3'],13,4366,589
4383,['4'],13,4508,610
4384,['2'],13,4478,604
4385,['4'],16,4377,625
4386,['2'],13,4468,602
4387,['1'],13,4509,610
4388,['4'],13,4452,600
4389,['2'],15,4560,618
4390,['1'],22,4387,626
4391,['3'],13,4449,599
4392,['2'],13,4345,624
4393,['2'],13,4517,610
4394,['3'],10,4524,611
4395,['3'],13,4408,593
4396,['4'],16,4547,615
4397,['1'],4,4340,624
4398,['1'],10,4419,595
4399,['4'],19,4530,612
4400,['2'],13,4481,605
4401,['3'],13,4570,620
4402,['3'],13,4099,376
4403,['3'],13,4188,385
4404,['4'],10,4261,389
4405,['3'],12,4157,378
4406,['1'],13,4007,363
4407,['3'],10,4042,368
4408,['2'],15,4167,380
4409,['3'],13,4031,367
4410,['2'],12,4123,374
4411,['2'],10,4253,390
4412,['2'],10,4047,368
4413,['2'],13,4022,366
4414,['4'],22,4167,380
4415,['3'],13,4081,371
4416,['3'],10,4196,383
4417,['3'],12,4024,366
4418,['3'],14,4175,386
4419,['2'],5,4170,380
4420,['2'],14,4171,380
4421,['1'],10,4255,390
4422,['4'],10,3992,364
4423,['1'],1,4145,373
4424,['3'],10,4018,366
4425,['4'],13,4130,375
4426,['4'],13,4145,373
4427,['2'],11,4234,388
4428,['3'],11,4187,385
4429,['1'],12,4023,366
4430,['4'],13,4047,368
4431,['1'],14,4167,380
4432,['4'],12,4079,372
4433,['2'],13,4100,376
4434,['2'],11,4227,382
4435,['1'],10,4059,369
4436,['2'],3,3855,334
4437,['1'],26,3932,353
4439,['1'],12,3870,337
4440,['4'],26,3937,356
4441,['3'],2,3883,341
4442,['4'],13,3947,358
4443,['4'],4,3876,339
4445,['3'],27,3855,334
4447,['2'],14,3881,341
4448,['4'],12,3926,351
4449,['3'],7,3887,342
4451,['1'],15,3844,332
4452,['2'],26,3821,328
4453,['2'],17,3901,345
4454,['1'],4,3960,355
4455,['4'],15,3933,354
4456,['2'],26,3960,355
4457,['2'],12,3987,361
4458,['2'],13,4047,368
4459,['1'],18,4234,388
4460,['2'],13,4270,391
4461,"['2', '3']",16,3979,360
4462,['3'],13,4008,363
4463,"['1', '4']",13,4010,362
4464,['4'],12,4092,371
4465,['2'],14,4184,385
4466,['3'],10,4150,377
4467,['1'],10,4158,378
4468,['1'],15,4061,369
4469,['4'],3,4029,367
4470,['4'],13,4029,367
4471,['4'],10,4226,382
4472,['1'],10,4042,368
4473,['1'],3,4092,371
4474,['3'],1,4179,386
4475,['2'],15,4252,390
4476,['2'],12,4047,368
4477,['4'],12,4110,379
4478,['2'],14,4193,383
4479,['2'],1,4079,372
4480,['1'],10,3988,361
4481,['1'],10,4006,363
4482,['1'],3,3982,361
4483,['3'],10,4027,366
4484,['1'],10,4265,389
4485,['4'],10,4229,388
4486,['1'],13,4251,390
4487,['1'],3,4185,385
4488,['1'],10,4272,391
4489,['1'],10,4241,387
4490,['4'],12,4066,372
4491,['1'],12,4130,375
4492,['1'],13,4244,387
4493,['2'],12,4153,377
4494,['1'],3,4099,376
4495,['4'],12,4148,377
4496,['3'],1,4085,371
4497,['3'],13,4554,617
4498,['4'],10,4549,616
4499,['4'],13,4486,606
4500,['4'],13,4345,624
4501,['4'],13,4361,588
4502,['2'],13,4507,609
4503,['2'],1,4418,595
4504,['4'],1,4412,594
4505,['1'],1,4449,599
4506,['1'],10,4572,620
4507,['4'],25,4387,626
4508,['4'],13,4497,608
4509,['2'],10,4419,595
4510,['2'],13,4476,603
4511,['2'],1,4387,626
4512,['2'],13,4563,619
4513,['3'],13,4515,610
4514,['4'],13,4477,604
4515,['2'],13,4387,626
4516,['1'],10,4508,610
4517,['2'],13,4492,607
4518,['2'],13,4449,599
4519,['3'],1,4437,597
4520,['3'],10,4370,589
4521,['1'],10,4370,589
4522,['1'],1,4342,624
4523,['3'],10,4491,607
4524,['1'],1,4403,592
4525,['1'],10,4502,609
4526,['3'],1,4563,619
4527,['2'],1,4555,618
4528,['1'],22,4491,607
4529,['4'],1,4545,615
4530,['2'],22,4361,588
4531,['2'],13,4530,612
4533,['3'],10,4564,619
4534,['4'],13,4507,609
4535,['3'],4,4340,624
4536,['4'],13,4370,589
4537,['4'],13,4496,608
4538,['1'],1,4547,615
4539,['2'],13,4477,604
4540,['4'],1,4548,616
4541,['4'],10,4530,612
4542,['3'],1,4387,626
4543,['4'],25,4469,602
4544,['1'],1,4368,589
4545,['4'],10,4387,626
4546,['3'],13,4350,587
4547,['4'],13,4519,610
4548,['1'],1,4575,590
4549,['2'],16,4424,595
4550,['4'],1,4522,611
4551,['1'],13,4365,588
4552,['4'],13,4532,612
4553,['1'],13,4391,591
4554,['3'],13,4520,611
4555,['3'],22,4450,600
4556,['2'],13,4521,611
4557,['1'],1,4545,615
4558,['2'],10,4555,618
4559,['4'],25,4391,591
4560,['4'],1,4348,587
4561,['1'],27,4554,617
4562,['1'],13,4484,606
4563,['1'],13,4560,618
4564,['1'],13,4513,610
4565,['3'],13,4365,588
4566,['1'],13,4339,624
4567,['3'],13,4453,600
4568,['4'],13,4372,589
4569,['2'],13,4441,598
4570,['2'],10,4571,620
4571,['2'],1,4341,624
4572,['2'],1,4405,593
4573,['3'],22,4463,601
4574,['4'],25,4372,589
4575,['4'],13,4539,614
4576,['3'],13,4503,609
4577,['2'],13,4553,617
4578,['4'],13,4401,592
4579,['1'],16,4484,606
4580,['2'],13,4375,625
4581,['4'],15,4440,598
4582,['3'],15,4367,589
4583,['3'],1,4541,614
4584,['4'],13,4566,620
4585,['2'],13,4401,592
4586,['2'],26,4390,591
4587,['3'],26,3926,351
4588,['4'],12,3878,340
4589,['3'],2,3931,352
4590,['3'],17,4585,330
4592,['3'],12,3901,345
4593,['2'],3,3890,343
4594,['2'],12,3921,350
4595,['4'],12,3954,359
4596,['4'],5,3910,347
4597,['3'],24,3839,331
4598,['1'],12,3855,334
4599,['3'],5,3883,341
4600,['3'],12,3932,353
4601,['4'],20,3868,337
4602,['2'],26,3937,356
4603,['2'],13,3892,343
4604,['4'],15,3842,332
4605,['4'],10,3876,339
4606,['3'],27,3933,354
4607,['3'],15,3855,334
4608,['2'],12,3947,358
4609,['2'],14,3886,342
4610,['4'],13,4539,614
4611,['4'],15,4454,600
4612,['4'],15,4428,596
4613,['3'],10,4355,588
4614,['1'],10,4393,591
4615,['3'],4,4365,588
4616,['3'],13,4426,595
4617,['2'],26,4554,617
4618,['1'],13,4467,602
4619,['2'],13,4546,615
4620,['3'],15,4370,589
4621,['2'],10,4501,609
4622,['1'],13,4445,599
4623,['2'],10,4477,604
4624,['3'],1,4367,589
4625,['1'],1,4501,609
4626,['2'],26,4476,603
4627,['3'],26,4565,620
4628,['2'],26,4461,601
4629,['1'],26,4534,613
4630,['3'],10,4377,625
4631,['1'],10,4460,601
4632,['3'],25,4437,597
4633,['3'],25,4440,598
4634,['3'],25,4365,588
4635,['1'],25,4526,611
4636,['4'],25,4382,590
4637,['4'],25,4440,598
4638,['2'],25,4424,595
4639,['3'],25,4486,606
4640,['3'],25,4401,592
4641,['1'],25,4530,612
4642,['4'],25,4472,603
4643,['2'],13,4477,604
4644,['3'],22,4563,619
4645,['1'],25,4472,603
4646,['4'],13,4499,608
4647,['4'],25,4386,626
4648,['1'],10,4511,610
4649,['1'],25,4496,608
4650,['3'],26,4540,614
4651,['1'],25,4406,593
4652,['3'],25,4377,625
4653,['3'],26,4507,609
4654,['3'],26,4484,606
4655,['4'],26,4351,587
4656,['1'],1,4340,624
4657,['2'],22,4554,617
4658,['4'],13,4546,615
4659,['2'],10,4484,606
4660,['3'],10,4377,625
4661,['2'],19,4440,598
4662,['1'],10,4575,590
4663,['4'],10,4452,600
4664,['1'],13,4509,610
4665,['3'],13,4340,624
4666,['2'],4,4401,592
4667,['2'],22,4399,591
4668,['2'],13,4511,610
4669,['4'],1,4390,591
4670,['1'],1,4564,619
4671,['2'],4,4484,606
4672,['3'],13,4493,607
4674,['1'],22,4530,612
4675,['4'],10,4387,626
4676,['2'],10,4347,587
4677,['2'],13,4365,588
4678,['4'],1,4387,626
4679,['2'],4,4547,615
4680,['4'],10,4554,617
4681,['4'],1,4345,624
4682,['1'],10,4375,625
4683,['1'],10,4486,606
4684,['2'],10,4553,617
4685,['1'],1,4564,619
4686,['1'],13,4350,587
4687,['3'],4,4408,593
4688,['3'],16,4508,610
4689,['1'],1,4509,610
4690,['4'],13,4492,607
4691,['1'],13,4556,618
4692,['1'],25,4507,609
4693,['3'],1,4347,587
4694,['3'],1,4513,610
4695,['3'],13,4468,602
4696,['1'],5,4545,615
4697,['2'],1,4552,617
4698,['3'],9,4502,609
4699,['4'],13,4347,587
4700,['4'],12,4066,372
4701,['3'],12,4049,368
4702,['2'],1,4110,379
4703,['4'],13,4255,390
4704,['4'],10,4184,385
4705,['4'],14,3987,361
4706,['4'],12,4246,387
4707,['1'],25,3997,364
4708,['2'],12,4151,377
4709,['4'],3,4223,382
4710,['3'],10,4174,386
4711,['1'],3,4066,372
4712,['3'],27,4265,389
4713,['3'],4,4018,366
4714,['3'],10,4035,367
4715,['1'],13,4207,384
4716,['1'],12,4084,371
4717,['2'],12,3996,364
4718,['2'],3,3975,360
4719,['1'],22,4026,366
4720,['4'],13,4150,377
4721,['2'],1,4076,372
4722,['2'],10,4171,380
4723,['2'],5,4179,386
4724,['4'],1,4123,374
4725,['3'],4,3989,361
4726,['2'],10,4234,388
4727,['2'],12,4031,367
4728,['3'],3,4126,374
4729,['3'],1,4024,366
4730,['4'],10,3976,360
4731,['2'],13,4100,376
4732,['4'],14,4233,388
4733,['4'],10,4061,369
4734,['3'],12,3866,336
4735,['3'],26,3832,330
4736,['3'],17,3930,352
4737,['2'],14,3851,333
4738,['3'],12,3890,343
4739,['4'],26,3934,354
4741,['1'],26,3886,342
4742,['1'],26,3852,334
4743,['4'],26,3886,342
4744,['2'],25,3878,340
4745,['2'],12,3897,344
4748,['3'],15,3869,337
4749,['2'],24,3908,347
4750,['4'],12,3939,357
4751,['4'],26,3875,339
4752,['3'],12,3855,334
4753,['3'],23,3842,332
4754,['4'],26,3928,351
4755,['2'],12,3917,349
4756,['3'],26,3932,353
4757,['3'],26,3900,345
4758,['4'],26,3886,342
4759,['3'],14,3870,337
4760,['1'],26,3904,346
4761,['1'],25,3831,330
4762,['4'],26,3832,330
4763,['2'],17,3918,349
4764,['1'],12,3862,335
4765,['2'],26,3881,341
4766,['4'],12,3933,354
4768,['1'],1,4066,372
4769,['1'],15,4227,382
4770,['1'],12,4174,386
4771,['4'],10,3966,365
4772,['1'],13,4267,389
4773,['2'],10,4111,379
4774,['3'],25,4044,368
4775,['1'],15,3983,361
4776,['4'],13,4045,368
4777,['3'],13,3989,361
4778,['2'],15,3978,360
4779,['2'],1,4158,378
4780,['1'],10,4184,385
4781,['3'],13,4229,388
4782,['3'],1,4150,377
4783,['1'],13,4242,387
4784,['3'],12,4170,380
4785,['3'],12,4242,387
4786,['3'],15,4185,385
4787,['2'],12,4275,391
4788,['1'],25,4111,379
4789,['4'],15,4042,368
4790,['3'],13,4188,385
4791,['2'],13,4052,368
4792,['1'],25,3987,361
4793,['4'],15,3996,364
4794,['4'],25,4004,363
4795,['3'],15,4196,383
4796,['3'],9,4254,390
4797,['4'],10,4180,386
4798,['2'],10,4222,382
4799,['1'],15,4114,379
4800,['4'],15,4054,369
4801,['1'],10,4102,376
4802,['4'],1,4377,625
4803,['4'],26,4559,618
4804,['3'],1,4370,589
4805,['1'],13,4565,620
4806,['1'],15,4496,608
4807,['1'],11,4445,599
4808,['4'],25,4485,606
4809,['4'],10,4438,597
4810,['2'],1,4336,622
4811,['2'],13,4545,615
4812,['3'],1,4349,587
4813,['2'],26,4428,596
4814,['2'],13,4533,612
4815,['3'],13,4496,608
4816,['3'],14,4526,611
4817,['1'],13,4548,616
4818,['2'],10,4350,587
4819,['2'],22,4513,610
4820,['3'],13,4498,608
4821,['3'],13,4345,624
4823,['1'],13,4517,610
4824,['4'],13,4342,624
4826,['4'],22,4390,591
4827,['4'],11,4530,612
4828,['3'],16,4464,601
4829,['1'],13,4575,590
4830,['3'],10,4503,609
4832,['1'],10,4437,597
4833,['2'],1,4441,598
4834,['1'],1,4542,614
4835,['4'],1,4350,587
4836,['1'],10,4489,607
4837,['4'],1,4513,610
4838,['1'],1,4383,626
4839,['3'],10,4548,616
4840,['4'],13,4529,612
4841,['2'],13,4507,609
4842,['3'],1,4567,620
4843,['4'],10,4569,620
4846,['2'],13,4564,619
4847,['2'],19,4530,612
4848,['2'],13,4375,625
4849,['2'],10,4387,626
4850,['2'],16,4433,596
4851,['2'],10,4539,614
4853,['1'],4,4564,619
4854,['2'],10,4480,604
4855,['1'],1,4360,588
4857,['4'],1,4564,619
4858,['2'],13,4469,602
4859,['4'],13,4575,590
4861,['3'],10,4564,619
4862,['2'],10,4525,611
4863,['4'],1,4400,592
4864,['2'],25,4480,604
4865,['4'],4,4387,626
4866,['4'],1,4486,606
4867,['3'],10,4390,591
4868,['4'],1,4539,614
4869,['2'],22,4399,591
4870,['1'],1,4508,610
4871,['2'],9,4488,607
4872,['3'],22,4528,611
4873,['2'],13,4506,609
4874,['2'],1,4387,626
4875,['2'],4,4449,599
4876,['3'],10,4505,609
4877,['4'],10,4547,615
4878,['2'],13,4542,614
4879,['3'],13,4534,613
4881,['4'],19,4410,593
4882,['2'],1,4487,606
4883,['3'],1,4486,606
4884,['1'],14,4503,609
4885,['2'],27,4454,600
4886,['4'],1,4416,594
4887,['3'],4,4460,601
4888,['3'],4,4387,626
4889,['4'],1,4374,625
4890,['1'],1,4400,592
4891,['4'],24,3960,355
4892,['3'],26,3822,329
4895,['4'],12,3921,350
4899,['4'],12,3830,330
4903,['1'],10,3928,351
4905,['3'],26,3876,339
4906,['2'],12,3883,341
4907,['3'],25,3922,351
4920,['3'],26,3817,326
4927,['3'],26,3921,350
4936,['3'],12,3880,340
4941,['4'],12,3848,333
4943,['4'],5,3869,337
4952,['2'],17,3840,331
4953,['2'],26,3885,342
4956,['1'],4,3840,331
4957,['3'],23,3840,331
4963,['1'],14,4222,382
4966,['3'],26,3924,351
4971,['3'],7,3848,333
4976,['4'],12,3869,337
4980,['3'],1,3989,361
4986,['4'],22,3929,352
4987,['4'],13,3898,344
4988,['2'],10,3898,344
4995,['1'],13,3977,360
4998,['3'],23,3857,334
5003,['1'],26,3911,347
5005,['3'],15,3868,337
5007,['1'],26,3927,351
5008,['4'],12,3927,351
5011,['3'],12,3927,351
5013,['3'],26,3923,351
5015,['1'],12,3927,351
5024,['1'],25,3923,351
5027,['4'],12,4181,386
5030,['3'],15,4207,384
5032,['4'],25,3923,351
5039,['3'],25,3923,351
5040,['3'],1,3927,351
5053,['4'],15,4207,384
5060,['1'],26,3922,351
5061,['4'],10,4207,384
5065,['2'],25,3921,350
5066,['3'],15,4207,384
5068,['4'],25,3886,342
5072,['2'],25,3885,342
5078,['3'],1,3924,351
5080,['2'],12,3885,342
5081,['1'],15,3992,364
5083,['1'],26,3885,342
5084,['1'],24,3886,342
5086,['2'],12,3886,342
5087,['3'],15,4045,368
5090,['4'],25,4045,368
5094,['3'],26,3887,342
5097,['1'],13,3987,361
5098,['1'],11,3869,337
5100,['2'],26,3885,342
5102,['4'],25,3885,342
5105,['3'],12,3885,342
5107,['4'],12,3871,337
5108,['4'],10,3867,337
5111,['2'],7,3886,342
5113,['1'],15,3867,337
5115,['2'],12,3867,337
5118,['4'],27,3847,332
5120,['2'],1,4066,372
5123,['4'],17,3832,330
5126,['2'],13,4085,371
5131,['2'],12,3847,332
5133,['4'],15,3930,352
5137,['3'],12,3845,332
5140,['1'],17,3845,332
5143,['3'],12,3842,332
5146,['1'],1,3841,331
5147,['1'],10,3817,326
5156,['2'],10,3817,326
5159,['1'],26,3886,342
5164,['1'],26,3914,348
5165,['2'],12,3937,356
5167,['3'],12,3886,342
5168,['3'],12,3832,330
5177,['3'],12,3876,339
5180,['4'],1,4080,371
5188,['4'],22,4480,604
5195,['4'],14,3898,344
5196,['2'],1,3904,346
5197,['1'],10,4098,371
5200,['2'],12,3911,347
5214,['1'],26,3909,347
5216,['2'],23,3901,345
5217,['3'],9,3904,346
5220,['3'],13,4251,390
5222,['3'],15,3901,345
5223,['3'],12,4238,387
5224,['4'],5,3901,345
5225,['2'],25,3909,347
5226,['2'],10,4249,390
5229,['2'],4,4390,591
5235,['3'],2,3829,329
5236,['2'],14,4252,390
5238,['1'],10,4393,591
5240,['4'],26,3911,347
5241,['4'],26,3911,347
5242,['2'],17,3939,357
5243,['3'],25,4399,591
5244,['1'],15,3911,347
5248,['4'],12,3911,347
5250,['3'],8,3846,332
5252,['1'],4,4400,592
5253,['3'],12,3865,336
5254,['1'],25,4243,387
5256,['1'],1,4401,592
5263,['3'],2,4430,596
5264,['2'],15,3911,347
5266,['3'],26,3911,347
5268,['2'],14,4234,388
5271,['1'],14,4229,388
5273,['4'],23,3883,341
5274,['2'],1,4229,388
5275,['2'],4,4444,599
5277,['3'],4,4453,600
5280,['4'],9,4457,601
5281,['1'],12,4212,381
5282,['1'],14,4213,381
5283,['1'],25,4213,381
5284,['1'],17,4472,603
5285,['2'],10,4232,388
5288,['3'],16,4476,603
5290,['4'],8,4214,381
5292,['2'],5,4265,389
5294,['4'],26,3817,326
5295,['2'],12,3823,329
5300,['4'],13,4230,388
5303,['3'],9,4213,381
5306,['3'],26,4507,609
5308,['3'],12,3893,343
5310,['3'],26,3898,344
5311,['3'],17,4030,367
5313,['2'],23,4507,609
5317,['4'],10,4030,367
5318,['4'],22,4545,615
5319,['1'],26,3917,349
5321,['4'],10,4029,367
5328,['4'],25,4553,617
5329,['3'],13,4552,617
5331,['3'],22,4554,617
5332,['1'],22,4554,617
5337,['3'],13,4116,374
5339,['1'],22,4558,618
5341,['1'],25,4128,375
5342,['1'],22,4559,618
5345,['3'],22,4561,618
5346,['3'],12,3832,330
5355,['4'],26,3840,331
5356,['2'],10,4090,371
5359,['2'],10,4124,374
5362,['2'],10,3919,349
5364,['2'],18,4585,330
5365,['4'],8,4130,375
5367,['2'],12,3842,332
5369,['4'],12,3926,351
5372,['3'],11,3984,361
5378,['2'],8,4128,375
5379,['3'],24,3825,329
5383,['1'],12,3941,358
5384,['2'],25,3844,332
5391,['2'],10,4118,374
5396,['1'],1,4128,375
5401,['3'],16,4444,599
5403,['2'],12,3910,347
5405,['3'],25,3933,354
5408,['1'],13,4467,602
5411,['1'],25,3867,337
5414,['2'],2,4440,598
5419,['1'],25,3867,337
5421,['1'],10,4130,375
5434,['2'],9,4473,603
5435,['3'],1,4123,374
5436,['4'],12,4101,376
5438,['2'],2,4130,375
5440,['2'],23,3930,352
5443,['1'],19,4440,598
5444,['3'],1,4018,366
5452,['3'],15,3937,356
5456,['2'],5,3906,346
5463,['3'],2,4441,598
5464,['3'],11,4035,367
5468,['4'],2,4430,596
